,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability,sum_clicks,mean_clicks,final_result
24192,FFF,2013J,343419,F,South East Region,A Level or Equivalent,20-30%,0,60,N,1055.0,3.436482084690554,Fail
24193,FFF,2013J,343658,M,Scotland,Lower Than A Level,90-100%,2,90,N,399.0,3.0930232558139537,Fail
24194,FFF,2013J,343828,F,London Region,Lower Than A Level,50-60%,1,180,N,4340.0,5.312117503059976,Pass
24195,FFF,2013J,344787,F,London Region,Lower Than A Level,20-30%,0,120,N,5175.0,5.275229357798165,Pass
24196,FFF,2013J,347484,M,South East Region,Lower Than A Level,0-10%,0,60,N,2070.0,3.72972972972973,Pass
24197,FFF,2013J,347809,F,Scotland,HE Qualification,10-20,0,60,N,4273.0,4.268731268731269,Pass
24198,FFF,2013J,348717,M,East Anglian Region,Lower Than A Level,90-100%,2,60,N,1426.0,3.308584686774942,Pass
24199,FFF,2013J,348783,M,North Western Region,A Level or Equivalent,50-60%,0,60,N,3265.0,4.677650429799427,Distinction
24200,FFF,2013J,349219,M,West Midlands Region,A Level or Equivalent,,1,270,N,581.0,2.689814814814815,Fail
24201,FFF,2013J,349247,M,East Midlands Region,Lower Than A Level,10-20,0,60,Y,118.0,2.8095238095238093,Withdrawn
24202,FFF,2013J,349676,M,South Region,Lower Than A Level,50-60%,0,60,N,11267.0,5.539331366764995,Pass
24203,FFF,2013J,351170,M,Ireland,Lower Than A Level,90-100%,0,120,N,1380.0,5.63265306122449,Pass
24204,FFF,2013J,351505,M,South East Region,A Level or Equivalent,70-80%,0,90,N,1114.0,3.7133333333333334,Pass
24205,FFF,2013J,352083,M,West Midlands Region,A Level or Equivalent,10-20,0,60,N,,,Withdrawn
24206,FFF,2013J,352102,F,South West Region,Lower Than A Level,30-40%,1,60,N,30.0,1.4285714285714286,Withdrawn
24207,FFF,2013J,353066,M,East Midlands Region,A Level or Equivalent,30-40%,0,90,N,,,Withdrawn
24208,FFF,2013J,353790,M,London Region,Lower Than A Level,30-40%,0,60,N,338.0,2.0,Fail
24209,FFF,2013J,354550,M,Wales,Lower Than A Level,0-10%,0,60,N,686.0,3.3300970873786406,Fail
24210,FFF,2013J,355293,M,East Midlands Region,Lower Than A Level,30-40%,1,150,N,1229.0,3.9015873015873015,Withdrawn
24211,FFF,2013J,355335,M,Ireland,Lower Than A Level,0-10%,2,90,N,2315.0,3.845514950166113,Pass
24212,FFF,2013J,356397,M,South East Region,Lower Than A Level,50-60%,2,90,N,641.0,4.135483870967742,Fail
24213,FFF,2013J,357851,M,East Anglian Region,Lower Than A Level,50-60%,1,90,Y,2352.0,4.869565217391305,Withdrawn
24214,FFF,2013J,359149,M,East Midlands Region,Lower Than A Level,50-60%,0,60,N,760.0,2.945736434108527,Withdrawn
24215,FFF,2013J,360581,M,Yorkshire Region,A Level or Equivalent,30-40%,0,60,N,13.0,1.3,Fail
24216,FFF,2013J,360747,M,South Region,Lower Than A Level,90-100%,0,60,N,2681.0,4.303370786516854,Pass
24217,FFF,2013J,360986,M,London Region,A Level or Equivalent,10-20,1,120,N,4436.0,4.418326693227091,Pass
24218,FFF,2013J,361837,M,Wales,HE Qualification,60-70%,2,120,N,4.0,1.0,Fail
24219,FFF,2013J,363273,F,Wales,Lower Than A Level,0-10%,0,90,N,8.0,1.6,Fail
24220,FFF,2013J,363738,M,East Anglian Region,Lower Than A Level,90-100%,0,60,N,372.0,2.657142857142857,Withdrawn
24221,FFF,2013J,364790,F,North Western Region,A Level or Equivalent,60-70%,0,90,N,5028.0,5.371794871794871,Distinction
24222,FFF,2013J,364974,M,North Region,Lower Than A Level,40-50%,1,180,N,9679.0,5.329845814977974,Pass
24223,FFF,2013J,367510,M,London Region,A Level or Equivalent,20-30%,1,120,Y,1005.0,4.547511312217194,Withdrawn
24224,FFF,2013J,367605,F,South West Region,A Level or Equivalent,20-30%,0,90,N,1801.0,4.159353348729792,Pass
24225,FFF,2013J,368315,M,London Region,Lower Than A Level,30-40%,0,120,Y,19734.0,8.351248413034279,Pass
24226,FFF,2013J,368935,M,Scotland,HE Qualification,0-10%,0,120,N,1953.0,4.531322505800464,Fail
24227,FFF,2013J,369208,M,East Midlands Region,Lower Than A Level,10-20,0,60,N,1306.0,3.1699029126213594,Pass
24228,FFF,2013J,369826,M,South Region,A Level or Equivalent,40-50%,0,60,N,,,Withdrawn
24229,FFF,2013J,370934,M,Yorkshire Region,Lower Than A Level,10-20,1,60,N,,,Withdrawn
24230,FFF,2013J,371133,M,Scotland,Lower Than A Level,60-70%,0,60,N,749.0,3.2707423580786026,Withdrawn
24231,FFF,2013J,371247,M,East Midlands Region,HE Qualification,80-90%,1,120,N,1201.0,3.8248407643312103,Pass
24232,FFF,2013J,371869,M,Wales,HE Qualification,50-60%,0,240,N,8882.0,4.8509011469142544,Pass
24233,FFF,2013J,372262,F,Yorkshire Region,A Level or Equivalent,0-10%,0,90,N,8189.0,4.000488519785051,Distinction
24234,FFF,2013J,372619,M,East Midlands Region,Lower Than A Level,70-80%,0,60,N,,,Withdrawn
24235,FFF,2013J,377705,M,East Anglian Region,A Level or Equivalent,50-60%,1,60,N,3426.0,4.245353159851301,Fail
24236,FFF,2013J,379070,M,Scotland,HE Qualification,0-10%,0,60,N,2046.0,5.5,Distinction
24237,FFF,2013J,379843,F,East Midlands Region,Lower Than A Level,10-20,0,60,Y,5167.0,4.287966804979253,Pass
24238,FFF,2013J,380161,M,North Western Region,A Level or Equivalent,60-70%,0,90,N,,,Withdrawn
24239,FFF,2013J,380435,F,East Midlands Region,HE Qualification,30-40%,0,120,N,4556.0,3.8741496598639458,Distinction
24240,FFF,2013J,380710,M,London Region,Lower Than A Level,20-30%,0,180,N,447.0,3.7563025210084033,Withdrawn
24241,FFF,2013J,381058,M,London Region,A Level or Equivalent,20-30%,0,60,N,262.0,2.673469387755102,Fail
24242,FFF,2013J,381365,M,North Western Region,Lower Than A Level,30-40%,2,120,N,138.0,1.6829268292682926,Withdrawn
24243,FFF,2013J,381414,M,South East Region,Lower Than A Level,60-70%,0,120,N,162.0,1.62,Withdrawn
24244,FFF,2013J,381959,M,Wales,Lower Than A Level,80-90%,1,60,N,2647.0,4.0474006116207955,Fail
24245,FFF,2013J,382125,M,North Region,Lower Than A Level,10-20,1,90,N,20.0,2.857142857142857,Withdrawn
24246,FFF,2013J,382156,M,Wales,Lower Than A Level,40-50%,1,60,N,447.0,3.4651162790697674,Fail
24247,FFF,2013J,382738,M,South Region,Lower Than A Level,90-100%,0,60,N,1268.0,5.372881355932203,Pass
24248,FFF,2013J,383517,F,South East Region,A Level or Equivalent,90-100%,0,120,N,3393.0,3.9180138568129332,Pass
24249,FFF,2013J,384227,M,London Region,Lower Than A Level,40-50%,0,120,N,1853.0,3.502835538752363,Pass
24250,FFF,2013J,385033,M,Yorkshire Region,HE Qualification,80-90%,0,60,N,2729.0,4.578859060402684,Pass
24251,FFF,2013J,385195,M,Yorkshire Region,Lower Than A Level,0-10%,0,60,N,3373.0,5.379585326953748,Pass
24252,FFF,2013J,385209,M,London Region,Lower Than A Level,30-40%,1,90,Y,1979.0,4.984886649874055,Fail
24253,FFF,2013J,385547,M,North Western Region,Lower Than A Level,20-30%,0,180,N,3348.0,6.010771992818672,Pass
24254,FFF,2013J,387507,M,South Region,A Level or Equivalent,80-90%,0,120,N,3416.0,3.32295719844358,Pass
24255,FFF,2013J,387941,M,East Anglian Region,Lower Than A Level,40-50%,0,60,N,129.0,5.16,Withdrawn
24256,FFF,2013J,388754,M,London Region,Lower Than A Level,10-20,0,120,N,4017.0,4.296256684491978,Distinction
24257,FFF,2013J,389208,M,Wales,A Level or Equivalent,30-40%,0,90,N,4694.0,5.759509202453987,Pass
24258,FFF,2013J,391187,M,Scotland,HE Qualification,40-50%,1,60,N,825.0,3.340080971659919,Pass
24259,FFF,2013J,392210,M,East Midlands Region,Lower Than A Level,70-80%,0,60,N,134.0,2.0303030303030303,Fail
24260,FFF,2013J,392427,M,East Anglian Region,A Level or Equivalent,50-60%,0,60,N,1508.0,5.755725190839694,Fail
24261,FFF,2013J,392692,F,North Western Region,A Level or Equivalent,0-10%,3,180,N,318.0,2.8392857142857144,Withdrawn
24262,FFF,2013J,393526,F,London Region,Lower Than A Level,0-10%,0,60,Y,5204.0,3.513841998649561,Distinction
24263,FFF,2013J,393698,M,South Region,Lower Than A Level,70-80%,0,60,N,123.0,2.3653846153846154,Withdrawn
24264,FFF,2013J,393827,F,London Region,A Level or Equivalent,30-40%,1,150,N,1215.0,4.899193548387097,Pass
24265,FFF,2013J,394218,M,North Region,A Level or Equivalent,10-20,1,60,N,3740.0,5.238095238095238,Fail
24266,FFF,2013J,394239,M,Scotland,A Level or Equivalent,0-10%,0,60,N,2172.0,4.611464968152866,Pass
24267,FFF,2013J,395107,F,East Anglian Region,Lower Than A Level,70-80%,0,180,N,924.0,4.1066666666666665,Withdrawn
24268,FFF,2013J,395373,M,North Region,A Level or Equivalent,,2,120,N,2265.0,4.4674556213017755,Pass
24269,FFF,2013J,395696,M,North Western Region,Lower Than A Level,20-30%,0,60,N,1672.0,4.232911392405064,Pass
24270,FFF,2013J,395814,M,North Western Region,A Level or Equivalent,40-50%,0,120,N,128.0,1.855072463768116,Withdrawn
24271,FFF,2013J,396502,M,South East Region,A Level or Equivalent,60-70%,1,60,N,1051.0,5.473958333333333,Pass
24272,FFF,2013J,397292,F,North Western Region,Lower Than A Level,0-10%,0,60,N,165.0,2.8947368421052633,Withdrawn
24273,FFF,2013J,397470,M,West Midlands Region,A Level or Equivalent,0-10%,0,60,N,3203.0,4.682748538011696,Pass
24274,FFF,2013J,397506,F,South Region,Lower Than A Level,90-100%,0,120,N,5408.0,3.6939890710382515,Pass
24275,FFF,2013J,399863,M,West Midlands Region,A Level or Equivalent,30-40%,0,270,N,58.0,1.5675675675675675,Withdrawn
24276,FFF,2013J,400145,M,Scotland,A Level or Equivalent,80-90%,1,90,N,1673.0,5.277602523659306,Pass
24277,FFF,2013J,400266,M,London Region,A Level or Equivalent,20-30%,3,90,N,2663.0,4.696649029982363,Pass
24278,FFF,2013J,401824,M,Wales,Lower Than A Level,0-10%,2,60,N,453.0,4.768421052631579,Fail
24279,FFF,2013J,401866,M,East Midlands Region,Lower Than A Level,90-100%,0,180,N,938.0,3.9411764705882355,Withdrawn
24280,FFF,2013J,402458,F,Ireland,A Level or Equivalent,30-40%,1,60,N,1504.0,3.769423558897243,Withdrawn
24281,FFF,2013J,402662,M,East Anglian Region,A Level or Equivalent,80-90%,0,60,Y,1781.0,3.931567328918322,Pass
24282,FFF,2013J,404536,M,Wales,A Level or Equivalent,50-60%,0,60,N,1649.0,3.531049250535332,Pass
24283,FFF,2013J,404631,F,Wales,Lower Than A Level,50-60%,0,60,N,7413.0,4.730695596681557,Pass
24284,FFF,2013J,405314,M,North Western Region,A Level or Equivalent,60-70%,1,120,N,48.0,2.0,Fail
24285,FFF,2013J,406254,M,East Midlands Region,Lower Than A Level,30-40%,0,60,N,1820.0,4.044444444444444,Pass
24286,FFF,2013J,409040,M,East Anglian Region,Lower Than A Level,20-30%,1,90,N,1376.0,4.157099697885196,Pass
24287,FFF,2013J,409276,F,Wales,Lower Than A Level,30-40%,0,180,N,24.0,1.5,Fail
24288,FFF,2013J,410666,M,West Midlands Region,A Level or Equivalent,20-30%,2,120,N,,,Withdrawn
24289,FFF,2013J,410838,F,East Midlands Region,A Level or Equivalent,10-20,0,60,Y,3935.0,3.7017873941674506,Pass
24290,FFF,2013J,411939,M,South Region,A Level or Equivalent,40-50%,1,180,N,394.0,4.4772727272727275,Withdrawn
24291,FFF,2013J,412697,M,North Region,A Level or Equivalent,80-90%,2,210,N,3081.0,3.430957683741648,Pass
24292,FFF,2013J,413137,M,West Midlands Region,HE Qualification,20-30%,0,60,N,483.0,3.2635135135135136,Withdrawn
24293,FFF,2013J,413259,F,Scotland,A Level or Equivalent,80-90%,3,240,N,,,Withdrawn
24294,FFF,2013J,413747,M,Ireland,Lower Than A Level,90-100%,0,60,N,1095.0,4.040590405904059,Fail
24295,FFF,2013J,413950,M,North Region,Lower Than A Level,,1,60,N,,,Fail
24296,FFF,2013J,415724,M,Wales,HE Qualification,80-90%,0,90,N,911.0,3.615079365079365,Withdrawn
24297,FFF,2013J,416304,M,East Anglian Region,HE Qualification,60-70%,0,120,N,4037.0,4.426535087719298,Pass
24298,FFF,2013J,416426,M,East Anglian Region,HE Qualification,10-20,0,120,N,,,Withdrawn
24299,FFF,2013J,416696,F,Scotland,HE Qualification,20-30%,1,60,N,62.0,2.3846153846153846,Withdrawn
24300,FFF,2013J,417135,F,North Region,A Level or Equivalent,,1,60,N,137.0,2.537037037037037,Fail
24301,FFF,2013J,417414,M,London Region,HE Qualification,30-40%,1,90,N,2886.0,3.8894878706199463,Pass
24302,FFF,2013J,417663,M,Yorkshire Region,A Level or Equivalent,0-10%,0,60,N,1555.0,3.1162324649298596,Pass
24303,FFF,2013J,418007,F,South Region,HE Qualification,90-100%,0,60,N,2548.0,3.7415565345080766,Distinction
24304,FFF,2013J,418129,M,London Region,Lower Than A Level,10-20,0,120,N,20.0,1.3333333333333333,Withdrawn
24305,FFF,2013J,418340,F,Scotland,HE Qualification,20-30%,0,60,N,229.0,2.9358974358974357,Fail
24306,FFF,2013J,419024,F,Ireland,A Level or Equivalent,0-10%,0,60,N,6785.0,5.063432835820896,Pass
24307,FFF,2013J,419565,M,East Anglian Region,Lower Than A Level,10-20,1,180,N,194.0,6.0625,Fail
24308,FFF,2013J,419990,M,North Western Region,A Level or Equivalent,90-100%,0,60,N,3713.0,4.7786357786357785,Pass
24309,FFF,2013J,420867,M,Ireland,Lower Than A Level,,0,240,N,2309.0,4.891949152542373,Pass
24310,FFF,2013J,421070,F,Scotland,HE Qualification,50-60%,0,120,N,664.0,2.951111111111111,Withdrawn
24311,FFF,2013J,422006,F,London Region,Lower Than A Level,50-60%,0,120,N,1499.0,3.853470437017995,Pass
24312,FFF,2013J,423544,M,Scotland,HE Qualification,0-10%,0,60,N,,,Withdrawn
24313,FFF,2013J,424069,F,Wales,Lower Than A Level,40-50%,0,120,N,18.0,2.0,Withdrawn
24314,FFF,2013J,424171,M,South Region,A Level or Equivalent,60-70%,0,90,N,3515.0,4.1696322657176745,Pass
24315,FFF,2013J,424437,F,London Region,A Level or Equivalent,40-50%,0,120,N,4007.0,3.571301247771836,Pass
24316,FFF,2013J,425218,M,East Anglian Region,HE Qualification,90-100%,0,60,N,2538.0,6.266666666666667,Fail
24317,FFF,2013J,426137,M,South West Region,A Level or Equivalent,40-50%,0,120,N,205.0,2.411764705882353,Withdrawn
24318,FFF,2013J,426768,M,South Region,HE Qualification,90-100%,0,60,N,1229.0,4.180272108843537,Withdrawn
24319,FFF,2013J,427802,F,South East Region,A Level or Equivalent,40-50%,0,150,Y,3721.0,4.3117033603707995,Pass
24320,FFF,2013J,428195,M,Wales,Lower Than A Level,70-80%,1,60,N,222.0,3.4153846153846152,Fail
24321,FFF,2013J,429194,M,London Region,HE Qualification,10-20,1,60,N,,,Withdrawn
24322,FFF,2013J,429832,M,Ireland,HE Qualification,,1,60,N,1274.0,3.2253164556962024,Fail
24323,FFF,2013J,432336,M,North Western Region,Lower Than A Level,0-10%,0,120,N,1505.0,4.616564417177914,Fail
24324,FFF,2013J,432474,F,London Region,A Level or Equivalent,10-20,0,60,N,258.0,4.095238095238095,Fail
24325,FFF,2013J,432592,M,South East Region,A Level or Equivalent,40-50%,0,90,N,5405.0,4.097801364670205,Distinction
24326,FFF,2013J,432703,M,East Midlands Region,A Level or Equivalent,90-100%,0,60,N,1281.0,4.041009463722397,Pass
24327,FFF,2013J,434617,M,Wales,Lower Than A Level,40-50%,1,120,N,542.0,3.3251533742331287,Fail
24328,FFF,2013J,436044,M,North Region,A Level or Equivalent,30-40%,1,180,N,497.0,3.5755395683453237,Fail
24329,FFF,2013J,438063,M,Wales,A Level or Equivalent,20-30%,1,60,Y,608.0,2.6666666666666665,Withdrawn
24330,FFF,2013J,438313,M,West Midlands Region,A Level or Equivalent,20-30%,0,180,N,5633.0,6.937192118226601,Fail
24331,FFF,2013J,438644,F,North Region,A Level or Equivalent,,2,60,N,604.0,2.4958677685950414,Withdrawn
24332,FFF,2013J,439053,M,South West Region,Lower Than A Level,20-30%,0,120,N,13.0,1.625,Withdrawn
24333,FFF,2013J,439203,F,Wales,Lower Than A Level,10-20,0,90,N,245.0,3.356164383561644,Fail
24334,FFF,2013J,440851,M,Scotland,Lower Than A Level,30-40%,3,60,N,3.0,1.5,Fail
24335,FFF,2013J,441606,M,East Midlands Region,Lower Than A Level,10-20,2,120,N,3375.0,3.8793103448275863,Fail
24336,FFF,2013J,442432,M,South West Region,Lower Than A Level,10-20,2,100,N,36.0,2.25,Fail
24337,FFF,2013J,442670,M,South East Region,Lower Than A Level,10-20,2,120,N,38.0,1.8095238095238095,Withdrawn
24338,FFF,2013J,443300,M,South West Region,Lower Than A Level,80-90%,0,120,N,117.0,1.7205882352941178,Withdrawn
24339,FFF,2013J,443753,M,Scotland,HE Qualification,0-10%,1,60,N,29.0,1.9333333333333333,Fail
24340,FFF,2013J,443954,M,Wales,A Level or Equivalent,70-80%,0,60,N,612.0,4.402877697841727,Withdrawn
24341,FFF,2013J,444266,M,South West Region,A Level or Equivalent,70-80%,1,60,N,1842.0,3.7439024390243905,Pass
24342,FFF,2013J,444619,M,South Region,A Level or Equivalent,50-60%,0,90,N,430.0,3.1386861313868613,Withdrawn
24343,FFF,2013J,444697,M,South East Region,Lower Than A Level,20-30%,0,120,N,2234.0,4.899122807017544,Pass
24344,FFF,2013J,444856,M,South Region,Lower Than A Level,20-30%,0,60,N,1793.0,7.5974576271186445,Fail
24345,FFF,2013J,445410,M,South East Region,A Level or Equivalent,50-60%,0,60,N,931.0,4.541463414634146,Pass
24346,FFF,2013J,445728,F,West Midlands Region,Lower Than A Level,0-10%,0,120,Y,9.0,1.125,Withdrawn
24347,FFF,2013J,445776,M,North Western Region,A Level or Equivalent,40-50%,0,60,N,2759.0,3.7435549525101766,Pass
24348,FFF,2013J,446628,M,North Western Region,Lower Than A Level,80-90%,0,90,N,1837.0,4.222988505747127,Pass
24349,FFF,2013J,446746,M,Yorkshire Region,Lower Than A Level,10-20,1,60,N,243.0,4.673076923076923,Withdrawn
24350,FFF,2013J,447374,M,South West Region,HE Qualification,50-60%,0,60,N,,,Withdrawn
24351,FFF,2013J,447459,F,Wales,Lower Than A Level,70-80%,0,270,N,795.0,3.271604938271605,Fail
24352,FFF,2013J,464522,M,East Anglian Region,Lower Than A Level,50-60%,0,60,Y,,,Withdrawn
24353,FFF,2013J,464616,M,London Region,A Level or Equivalent,30-40%,1,90,N,1470.0,7.7368421052631575,Pass
24354,FFF,2013J,464981,M,Scotland,HE Qualification,80-90%,0,60,N,5670.0,4.825531914893617,Distinction
24355,FFF,2013J,465009,M,North Region,A Level or Equivalent,,1,90,N,70.0,1.4,Withdrawn
24356,FFF,2013J,465893,M,Yorkshire Region,A Level or Equivalent,0-10%,0,60,N,3425.0,3.698704103671706,Distinction
24357,FFF,2013J,465900,M,Wales,A Level or Equivalent,20-30%,0,60,N,2148.0,4.091428571428572,Pass
24358,FFF,2013J,466425,M,Ireland,HE Qualification,70-80%,0,150,N,1278.0,3.444743935309973,Fail
24359,FFF,2013J,466807,M,Ireland,Lower Than A Level,90-100%,0,90,N,550.0,3.8461538461538463,Withdrawn
24360,FFF,2013J,467243,F,North Region,A Level or Equivalent,20-30%,2,120,N,716.0,4.7105263157894735,Fail
24361,FFF,2013J,467291,M,West Midlands Region,A Level or Equivalent,0-10%,0,120,N,,,Withdrawn
24362,FFF,2013J,467504,M,Ireland,A Level or Equivalent,70-80%,0,120,N,3692.0,3.684630738522954,Pass
24363,FFF,2013J,467524,M,Scotland,A Level or Equivalent,90-100%,0,60,N,4630.0,4.18625678119349,Pass
24364,FFF,2013J,467685,M,Scotland,Lower Than A Level,60-70%,0,60,N,97.0,1.7962962962962963,Fail
24365,FFF,2013J,467901,M,West Midlands Region,A Level or Equivalent,70-80%,0,120,N,382.0,2.146067415730337,Fail
24366,FFF,2013J,468947,M,East Anglian Region,A Level or Equivalent,20-30%,0,60,N,651.0,2.9862385321100917,Withdrawn
24367,FFF,2013J,470001,M,West Midlands Region,Lower Than A Level,90-100%,0,90,N,7865.0,4.959016393442623,Distinction
24368,FFF,2013J,470037,F,North Region,No Formal quals,,0,150,N,432.0,2.8993288590604025,Withdrawn
24369,FFF,2013J,470461,M,Scotland,Lower Than A Level,40-50%,0,60,N,2838.0,4.223214285714286,Fail
24370,FFF,2013J,470870,F,West Midlands Region,A Level or Equivalent,30-40%,0,90,N,613.0,2.5330578512396693,Fail
24371,FFF,2013J,471973,M,London Region,Lower Than A Level,60-70%,0,60,N,2042.0,4.175869120654396,Pass
24372,FFF,2013J,473081,F,Scotland,Lower Than A Level,70-80%,1,180,N,938.0,4.078260869565217,Withdrawn
24373,FFF,2013J,473491,M,North Region,Lower Than A Level,,1,60,N,2664.0,4.085889570552148,Pass
24374,FFF,2013J,473896,M,North Western Region,A Level or Equivalent,20-30%,1,60,Y,,,Fail
24375,FFF,2013J,474126,M,East Anglian Region,Lower Than A Level,20-30%,0,120,N,2843.0,4.340458015267176,Pass
24376,FFF,2013J,474949,M,London Region,A Level or Equivalent,40-50%,0,60,N,2881.0,4.181422351233672,Pass
24377,FFF,2013J,475253,M,West Midlands Region,A Level or Equivalent,60-70%,1,90,N,2572.0,3.4339118825100132,Pass
24378,FFF,2013J,475699,M,South Region,A Level or Equivalent,70-80%,0,90,N,282.0,2.737864077669903,Withdrawn
24379,FFF,2013J,476520,M,South East Region,Lower Than A Level,30-40%,0,90,Y,2339.0,6.171503957783641,Pass
24380,FFF,2013J,478332,M,Yorkshire Region,A Level or Equivalent,0-10%,0,120,N,2459.0,3.512857142857143,Pass
24381,FFF,2013J,478583,F,London Region,A Level or Equivalent,20-30%,0,70,N,530.0,3.3333333333333335,Fail
24382,FFF,2013J,479828,M,East Midlands Region,A Level or Equivalent,90-100%,2,150,N,3739.0,6.606007067137809,Pass
24383,FFF,2013J,479845,M,Yorkshire Region,A Level or Equivalent,50-60%,0,120,N,3197.0,4.910906298003072,Pass
24384,FFF,2013J,480025,M,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,320.0,2.831858407079646,Fail
24385,FFF,2013J,480910,M,Scotland,A Level or Equivalent,0-10%,1,60,N,,,Withdrawn
24386,FFF,2013J,481092,F,East Anglian Region,A Level or Equivalent,60-70%,0,240,Y,102.0,4.636363636363637,Withdrawn
24387,FFF,2013J,481314,M,London Region,A Level or Equivalent,30-40%,1,90,N,6695.0,4.8975859546452085,Pass
24388,FFF,2013J,482554,M,Scotland,Lower Than A Level,60-70%,0,60,N,,,Withdrawn
24389,FFF,2013J,482580,M,North Western Region,Lower Than A Level,0-10%,0,120,Y,38.0,1.0555555555555556,Withdrawn
24390,FFF,2013J,483626,M,East Midlands Region,A Level or Equivalent,20-30%,1,120,N,766.0,5.591240875912408,Pass
24391,FFF,2013J,483724,M,Wales,A Level or Equivalent,10-20,1,60,N,1337.0,5.326693227091633,Fail
24392,FFF,2013J,484125,M,Ireland,Lower Than A Level,10-20,1,120,N,1272.0,4.386206896551724,Fail
24393,FFF,2013J,484242,M,Wales,A Level or Equivalent,50-60%,1,120,N,105.0,1.4788732394366197,Fail
24394,FFF,2013J,484312,M,London Region,A Level or Equivalent,0-10%,1,90,N,72.0,3.130434782608696,Fail
24395,FFF,2013J,484475,M,North Region,A Level or Equivalent,0-10%,0,60,N,161.0,2.515625,Withdrawn
24396,FFF,2013J,484574,F,Scotland,Lower Than A Level,50-60%,0,60,N,2799.0,5.007155635062611,Fail
24397,FFF,2013J,485671,M,East Anglian Region,Lower Than A Level,50-60%,1,150,Y,5082.0,4.217427385892116,Pass
24398,FFF,2013J,485885,M,East Midlands Region,A Level or Equivalent,30-40%,0,90,N,3225.0,4.24901185770751,Pass
24399,FFF,2013J,486473,F,West Midlands Region,A Level or Equivalent,60-70%,1,60,N,,,Withdrawn
24400,FFF,2013J,486511,M,Ireland,Lower Than A Level,20-30%,0,60,N,2516.0,3.332450331125828,Pass
24401,FFF,2013J,486551,M,South Region,A Level or Equivalent,50-60%,0,60,N,1150.0,4.618473895582329,Pass
24402,FFF,2013J,486948,M,South West Region,HE Qualification,70-80%,1,60,N,498.0,4.184873949579832,Fail
24403,FFF,2013J,487002,F,South East Region,A Level or Equivalent,20-30%,0,180,N,181.0,3.480769230769231,Withdrawn
24404,FFF,2013J,488136,M,South Region,Lower Than A Level,80-90%,1,120,N,208.0,1.980952380952381,Withdrawn
24405,FFF,2013J,488324,M,London Region,A Level or Equivalent,20-30%,0,120,N,237.0,3.0,Fail
24406,FFF,2013J,488394,M,East Anglian Region,Lower Than A Level,30-40%,0,60,N,9021.0,4.725510738606601,Pass
24407,FFF,2013J,489087,M,Scotland,Lower Than A Level,30-40%,0,60,N,7329.0,3.8777777777777778,Pass
24408,FFF,2013J,489146,F,South West Region,Lower Than A Level,30-40%,1,60,N,1125.0,3.800675675675676,Fail
24409,FFF,2013J,489560,M,South Region,A Level or Equivalent,90-100%,0,150,N,1896.0,4.213333333333333,Pass
24410,FFF,2013J,490449,M,West Midlands Region,No Formal quals,30-40%,0,60,N,2235.0,5.334128878281623,Pass
24411,FFF,2013J,490505,M,South Region,HE Qualification,90-100%,0,100,N,6205.0,4.74388379204893,Distinction
24412,FFF,2013J,491011,M,South East Region,A Level or Equivalent,30-40%,1,120,Y,1844.0,15.760683760683762,Withdrawn
24413,FFF,2013J,491606,M,West Midlands Region,A Level or Equivalent,60-70%,0,60,N,2775.0,3.295724465558195,Pass
24414,FFF,2013J,491688,M,South East Region,Lower Than A Level,30-40%,0,210,Y,135.0,2.8125,Withdrawn
24415,FFF,2013J,491756,M,West Midlands Region,Lower Than A Level,60-70%,1,90,Y,97.0,1.5396825396825398,Withdrawn
24416,FFF,2013J,492557,M,North Western Region,Lower Than A Level,10-20,1,60,N,2097.0,4.39622641509434,Withdrawn
24417,FFF,2013J,492851,M,South West Region,Lower Than A Level,30-40%,0,120,N,2213.0,4.239463601532567,Pass
24418,FFF,2013J,493067,M,London Region,HE Qualification,70-80%,1,60,N,,,Withdrawn
24419,FFF,2013J,493539,M,East Midlands Region,Lower Than A Level,50-60%,0,60,N,4772.0,3.9899665551839463,Pass
24420,FFF,2013J,494046,M,Yorkshire Region,Lower Than A Level,50-60%,0,150,N,1736.0,3.4444444444444446,Withdrawn
24421,FFF,2013J,494143,M,South West Region,Lower Than A Level,40-50%,1,60,Y,986.0,2.9520958083832336,Fail
24422,FFF,2013J,494191,M,East Anglian Region,A Level or Equivalent,90-100%,0,60,N,,,Withdrawn
24423,FFF,2013J,494335,M,Yorkshire Region,Lower Than A Level,20-30%,1,180,Y,19.0,1.5833333333333333,Withdrawn
24424,FFF,2013J,494414,M,West Midlands Region,HE Qualification,30-40%,0,90,N,,,Withdrawn
24425,FFF,2013J,494495,M,East Midlands Region,A Level or Equivalent,50-60%,0,180,N,1271.0,3.705539358600583,Pass
24426,FFF,2013J,494975,M,East Anglian Region,Lower Than A Level,90-100%,0,60,Y,905.0,3.649193548387097,Withdrawn
24427,FFF,2013J,495948,M,North Western Region,Lower Than A Level,50-60%,0,60,N,1328.0,4.4713804713804715,Fail
24428,FFF,2013J,496801,M,London Region,Lower Than A Level,40-50%,0,60,N,1879.0,5.399425287356322,Fail
24429,FFF,2013J,496981,F,East Anglian Region,Lower Than A Level,30-40%,1,120,N,173.0,4.023255813953488,Withdrawn
